age,at_risk,hits,hazard,window_x,window_y,slice_type,slice_value
75,22,0,0.0,0,48,session,EU
76,22,0,0.0,0,48,session,EU
77,22,0,0.0,0,48,session,EU
78,22,0,0.0,0,48,session,EU
79,22,0,0.0,0,48,session,EU
80,22,0,0.0,0,48,session,EU
81,22,0,0.0,0,48,session,EU
82,22,0,0.0,0,48,session,EU
83,22,0,0.0,0,48,session,EU
84,22,0,0.0,0,48,session,EU
85,22,0,0.0,0,48,session,EU
86,22,0,0.0,0,48,session,EU
87,22,0,0.0,0,48,session,EU
88,22,0,0.0,0,48,session,EU
89,22,0,0.0,0,48,session,EU
90,22,0,0.0,0,48,session,EU
91,22,0,0.0,0,48,session,EU
92,22,0,0.0,0,48,session,EU
93,22,0,0.0,0,48,session,EU
94,22,0,0.0,0,48,session,EU
95,22,0,0.0,0,48,session,EU
96,22,0,0.0,0,48,session,EU
1,42,0,0.0,0,48,session,US
2,42,0,0.0,0,48,session,US
3,42,0,0.0,0,48,session,US
4,42,0,0.0,0,48,session,US
5,42,1,0.023809523809523808,0,48,session,US
6,41,0,0.0,0,48,session,US
7,41,0,0.0,0,48,session,US
8,41,0,0.0,0,48,session,US
9,41,0,0.0,0,48,session,US
10,41,0,0.0,0,48,session,US
11,41,0,0.0,0,48,session,US
12,41,0,0.0,0,48,session,US
13,41,0,0.0,0,48,session,US
14,41,0,0.0,0,48,session,US
15,41,0,0.0,0,48,session,US
16,41,1,0.024390243902439025,0,48,session,US
17,40,0,0.0,0,48,session,US
18,40,0,0.0,0,48,session,US
19,40,0,0.0,0,48,session,US
20,40,0,0.0,0,48,session,US
21,40,0,0.0,0,48,session,US
22,40,0,0.0,0,48,session,US
23,40,0,0.0,0,48,session,US
24,40,0,0.0,0,48,session,US
25,40,0,0.0,0,48,session,US
26,40,0,0.0,0,48,session,US
27,40,0,0.0,0,48,session,US
28,40,0,0.0,0,48,session,US
29,40,0,0.0,0,48,session,US
30,40,0,0.0,0,48,session,US
31,40,0,0.0,0,48,session,US
32,40,0,0.0,0,48,session,US
33,40,0,0.0,0,48,session,US
34,40,0,0.0,0,48,session,US
35,40,0,0.0,0,48,session,US
36,40,0,0.0,0,48,session,US
37,40,0,0.0,0,48,session,US
38,40,0,0.0,0,48,session,US
39,40,0,0.0,0,48,session,US
40,40,0,0.0,0,48,session,US
41,40,0,0.0,0,48,session,US
42,40,0,0.0,0,48,session,US
43,40,0,0.0,0,48,session,US
44,40,0,0.0,0,48,session,US
45,40,0,0.0,0,48,session,US
46,40,0,0.0,0,48,session,US
47,40,0,0.0,0,48,session,US
48,40,0,0.0,0,48,session,US
49,40,0,0.0,0,48,session,US
50,40,0,0.0,0,48,session,US
51,40,0,0.0,0,48,session,US
52,40,0,0.0,0,48,session,US
53,40,0,0.0,0,48,session,US
54,40,0,0.0,0,48,session,US
55,40,0,0.0,0,48,session,US
56,40,0,0.0,0,48,session,US
57,40,0,0.0,0,48,session,US
58,40,0,0.0,0,48,session,US
59,40,0,0.0,0,48,session,US
60,40,0,0.0,0,48,session,US
61,40,0,0.0,0,48,session,US
62,40,0,0.0,0,48,session,US
63,40,0,0.0,0,48,session,US
64,40,0,0.0,0,48,session,US
65,40,0,0.0,0,48,session,US
66,40,0,0.0,0,48,session,US
67,40,0,0.0,0,48,session,US
68,40,0,0.0,0,48,session,US
69,40,0,0.0,0,48,session,US
70,40,0,0.0,0,48,session,US
71,40,0,0.0,0,48,session,US
72,40,0,0.0,0,48,session,US
73,40,0,0.0,0,48,session,US
74,40,0,0.0,0,48,session,US
75,40,0,0.0,0,48,session,US
76,40,0,0.0,0,48,session,US
77,40,0,0.0,0,48,session,US
78,40,0,0.0,0,48,session,US
79,40,0,0.0,0,48,session,US
80,40,0,0.0,0,48,session,US
81,40,0,0.0,0,48,session,US
82,40,0,0.0,0,48,session,US
83,40,0,0.0,0,48,session,US
84,40,0,0.0,0,48,session,US
85,40,0,0.0,0,48,session,US
86,40,0,0.0,0,48,session,US
87,40,0,0.0,0,48,session,US
88,40,0,0.0,0,48,session,US
89,40,0,0.0,0,48,session,US
90,40,0,0.0,0,48,session,US
91,40,0,0.0,0,48,session,US
92,40,0,0.0,0,48,session,US
93,40,0,0.0,0,48,session,US
94,40,0,0.0,0,48,session,US
95,40,0,0.0,0,48,session,US
96,40,0,0.0,0,48,session,US
1,46,0,0.0,0,48,relax_duration_bucket,long
2,46,1,0.021739130434782608,0,48,relax_duration_bucket,long
3,45,0,0.0,0,48,relax_duration_bucket,long
4,45,0,0.0,0,48,relax_duration_bucket,long
5,45,0,0.0,0,48,relax_duration_bucket,long
6,45,0,0.0,0,48,relax_duration_bucket,long
7,45,0,0.0,0,48,relax_duration_bucket,long
8,45,0,0.0,0,48,relax_duration_bucket,long
9,45,0,0.0,0,48,relax_duration_bucket,long
10,45,0,0.0,0,48,relax_duration_bucket,long
11,45,0,0.0,0,48,relax_duration_bucket,long
12,45,0,0.0,0,48,relax_duration_bucket,long
13,45,0,0.0,0,48,relax_duration_bucket,long
14,45,0,0.0,0,48,relax_duration_bucket,long
15,45,0,0.0,0,48,relax_duration_bucket,long
16,45,0,0.0,0,48,relax_duration_bucket,long
17,45,0,0.0,0,48,relax_duration_bucket,long
18,45,0,0.0,0,48,relax_duration_bucket,long
19,45,0,0.0,0,48,relax_duration_bucket,long
20,45,0,0.0,0,48,relax_duration_bucket,long
21,45,0,0.0,0,48,relax_duration_bucket,long
22,45,0,0.0,0,48,relax_duration_bucket,long
23,45,0,0.0,0,48,relax_duration_bucket,long
24,45,0,0.0,0,48,relax_duration_bucket,long
25,45,0,0.0,0,48,relax_duration_bucket,long
26,45,0,0.0,0,48,relax_duration_bucket,long
27,45,0,0.0,0,48,relax_duration_bucket,long
28,45,0,0.0,0,48,relax_duration_bucket,long
29,45,0,0.0,0,48,relax_duration_bucket,long
30,45,0,0.0,0,48,relax_duration_bucket,long
31,45,0,0.0,0,48,relax_duration_bucket,long
32,45,0,0.0,0,48,relax_duration_bucket,long
33,45,1,0.022222222222222223,0,48,relax_duration_bucket,long
34,44,0,0.0,0,48,relax_duration_bucket,long
35,44,0,0.0,0,48,relax_duration_bucket,long
36,44,0,0.0,0,48,relax_duration_bucket,long
37,44,0,0.0,0,48,relax_duration_bucket,long
38,44,0,0.0,0,48,relax_duration_bucket,long
39,44,0,0.0,0,48,relax_duration_bucket,long
40,44,0,0.0,0,48,relax_duration_bucket,long
41,44,0,0.0,0,48,relax_duration_bucket,long
42,44,0,0.0,0,48,relax_duration_bucket,long
43,44,0,0.0,0,48,relax_duration_bucket,long
44,44,0,0.0,0,48,relax_duration_bucket,long
45,44,0,0.0,0,48,relax_duration_bucket,long
46,44,0,0.0,0,48,relax_duration_bucket,long
47,44,0,0.0,0,48,relax_duration_bucket,long
48,44,0,0.0,0,48,relax_duration_bucket,long
49,44,0,0.0,0,48,relax_duration_bucket,long
50,44,0,0.0,0,48,relax_duration_bucket,long
51,44,0,0.0,0,48,relax_duration_bucket,long
52,44,0,0.0,0,48,relax_duration_bucket,long
53,44,0,0.0,0,48,relax_duration_bucket,long
54,44,0,0.0,0,48,relax_duration_bucket,long
55,44,0,0.0,0,48,relax_duration_bucket,long
56,44,0,0.0,0,48,relax_duration_bucket,long
57,44,0,0.0,0,48,relax_duration_bucket,long
58,44,0,0.0,0,48,relax_duration_bucket,long
59,44,0,0.0,0,48,relax_duration_bucket,long
60,44,0,0.0,0,48,relax_duration_bucket,long
61,44,0,0.0,0,48,relax_duration_bucket,long
62,44,0,0.0,0,48,relax_duration_bucket,long
63,44,0,0.0,0,48,relax_duration_bucket,long
64,44,0,0.0,0,48,relax_duration_bucket,long
65,44,0,0.0,0,48,relax_duration_bucket,long
66,44,0,0.0,0,48,relax_duration_bucket,long
67,44,0,0.0,0,48,relax_duration_bucket,long
68,44,0,0.0,0,48,relax_duration_bucket,long
69,44,0,0.0,0,48,relax_duration_bucket,long
70,44,0,0.0,0,48,relax_duration_bucket,long
71,44,0,0.0,0,48,relax_duration_bucket,long
72,44,0,0.0,0,48,relax_duration_bucket,long
73,44,0,0.0,0,48,relax_duration_bucket,long
74,44,0,0.0,0,48,relax_duration_bucket,long
75,44,0,0.0,0,48,relax_duration_bucket,long
76,44,0,0.0,0,48,relax_duration_bucket,long
77,44,0,0.0,0,48,relax_duration_bucket,long
78,44,0,0.0,0,48,relax_duration_bucket,long
79,44,0,0.0,0,48,relax_duration_bucket,long
80,44,0,0.0,0,48,relax_duration_bucket,long
81,44,0,0.0,0,48,relax_duration_bucket,long
82,44,0,0.0,0,48,relax_duration_bucket,long
83,44,0,0.0,0,48,relax_duration_bucket,long
84,44,0,0.0,0,48,relax_duration_bucket,long
85,44,0,0.0,0,48,relax_duration_bucket,long
86,44,0,0.0,0,48,relax_duration_bucket,long
87,44,0,0.0,0,48,relax_duration_bucket,long
88,44,0,0.0,0,48,relax_duration_bucket,long
89,44,0,0.0,0,48,relax_duration_bucket,long
90,44,0,0.0,0,48,relax_duration_bucket,long
91,44,0,0.0,0,48,relax_duration_bucket,long
92,44,0,0.0,0,48,relax_duration_bucket,long
93,44,0,0.0,0,48,relax_duration_bucket,long
94,44,0,0.0,0,48,relax_duration_bucket,long
95,44,0,0.0,0,48,relax_duration_bucket,long
96,44,0,0.0,0,48,relax_duration_bucket,long
1,86,0,0.0,0,48,relax_duration_bucket,medium
2,86,0,0.0,0,48,relax_duration_bucket,medium
3,86,0,0.0,0,48,relax_duration_bucket,medium
4,86,0,0.0,0,48,relax_duration_bucket,medium
5,86,1,0.011627906976744186,0,48,relax_duration_bucket,medium
6,85,0,0.0,0,48,relax_duration_bucket,medium
7,85,0,0.0,0,48,relax_duration_bucket,medium
8,85,0,0.0,0,48,relax_duration_bucket,medium
9,85,0,0.0,0,48,relax_duration_bucket,medium
10,85,0,0.0,0,48,relax_duration_bucket,medium
11,85,0,0.0,0,48,relax_duration_bucket,medium
12,85,0,0.0,0,48,relax_duration_bucket,medium
13,85,0,0.0,0,48,relax_duration_bucket,medium
14,85,0,0.0,0,48,relax_duration_bucket,medium
15,85,0,0.0,0,48,relax_duration_bucket,medium
16,85,1,0.011764705882352941,0,48,relax_duration_bucket,medium
17,84,0,0.0,0,48,relax_duration_bucket,medium
18,84,1,0.011904761904761904,0,48,relax_duration_bucket,medium
19,83,0,0.0,0,48,relax_duration_bucket,medium
20,83,0,0.0,0,48,relax_duration_bucket,medium
21,83,0,0.0,0,48,relax_duration_bucket,medium
22,83,0,0.0,0,48,relax_duration_bucket,medium
23,83,0,0.0,0,48,relax_duration_bucket,medium
24,83,1,0.012048192771084338,0,48,relax_duration_bucket,medium
25,82,0,0.0,0,48,relax_duration_bucket,medium
26,82,1,0.012195121951219513,0,48,relax_duration_bucket,medium
27,81,0,0.0,0,48,relax_duration_bucket,medium
28,81,0,0.0,0,48,relax_duration_bucket,medium
29,81,0,0.0,0,48,relax_duration_bucket,medium
30,81,0,0.0,0,48,relax_duration_bucket,medium
31,81,0,0.0,0,48,relax_duration_bucket,medium
32,81,0,0.0,0,48,relax_duration_bucket,medium
33,81,0,0.0,0,48,relax_duration_bucket,medium
34,81,1,0.012345679012345678,0,48,relax_duration_bucket,medium
35,80,2,0.025,0,48,relax_duration_bucket,medium
36,78,0,0.0,0,48,relax_duration_bucket,medium
37,78,0,0.0,0,48,relax_duration_bucket,medium
38,78,0,0.0,0,48,relax_duration_bucket,medium
39,78,0,0.0,0,48,relax_duration_bucket,medium
40,78,0,0.0,0,48,relax_duration_bucket,medium
41,78,0,0.0,0,48,relax_duration_bucket,medium
42,78,0,0.0,0,48,relax_duration_bucket,medium
43,78,0,0.0,0,48,relax_duration_bucket,medium
44,78,0,0.0,0,48,relax_duration_bucket,medium
45,78,0,0.0,0,48,relax_duration_bucket,medium
46,78,0,0.0,0,48,relax_duration_bucket,medium
47,78,0,0.0,0,48,relax_duration_bucket,medium
48,78,0,0.0,0,48,relax_duration_bucket,medium
49,78,0,0.0,0,48,relax_duration_bucket,medium
50,78,0,0.0,0,48,relax_duration_bucket,medium
51,78,0,0.0,0,48,relax_duration_bucket,medium
52,78,0,0.0,0,48,relax_duration_bucket,medium
53,78,0,0.0,0,48,relax_duration_bucket,medium
54,78,0,0.0,0,48,relax_duration_bucket,medium
55,78,0,0.0,0,48,relax_duration_bucket,medium
56,78,0,0.0,0,48,relax_duration_bucket,medium
57,78,0,0.0,0,48,relax_duration_bucket,medium
58,78,0,0.0,0,48,relax_duration_bucket,medium
59,78,0,0.0,0,48,relax_duration_bucket,medium
60,78,0,0.0,0,48,relax_duration_bucket,medium
61,78,0,0.0,0,48,relax_duration_bucket,medium
62,78,0,0.0,0,48,relax_duration_bucket,medium
63,78,0,0.0,0,48,relax_duration_bucket,medium
64,78,0,0.0,0,48,relax_duration_bucket,medium
65,78,0,0.0,0,48,relax_duration_bucket,medium
66,78,0,0.0,0,48,relax_duration_bucket,medium
67,78,0,0.0,0,48,relax_duration_bucket,medium
68,78,0,0.0,0,48,relax_duration_bucket,medium
69,78,0,0.0,0,48,relax_duration_bucket,medium
70,78,0,0.0,0,48,relax_duration_bucket,medium
71,78,0,0.0,0,48,relax_duration_bucket,medium
72,78,0,0.0,0,48,relax_duration_bucket,medium
73,78,0,0.0,0,48,relax_duration_bucket,medium
74,78,0,0.0,0,48,relax_duration_bucket,medium
75,78,0,0.0,0,48,relax_duration_bucket,medium
76,78,0,0.0,0,48,relax_duration_bucket,medium
77,78,0,0.0,0,48,relax_duration_bucket,medium
78,78,0,0.0,0,48,relax_duration_bucket,medium
79,78,0,0.0,0,48,relax_duration_bucket,medium
80,78,0,0.0,0,48,relax_duration_bucket,medium
81,78,0,0.0,0,48,relax_duration_bucket,medium
82,78,0,0.0,0,48,relax_duration_bucket,medium
83,78,0,0.0,0,48,relax_duration_bucket,medium
84,78,0,0.0,0,48,relax_duration_bucket,medium
85,78,0,0.0,0,48,relax_duration_bucket,medium
86,78,0,0.0,0,48,relax_duration_bucket,medium
87,78,0,0.0,0,48,relax_duration_bucket,medium
88,78,0,0.0,0,48,relax_duration_bucket,medium
89,78,0,0.0,0,48,relax_duration_bucket,medium
90,78,0,0.0,0,48,relax_duration_bucket,medium
91,78,0,0.0,0,48,relax_duration_bucket,medium
92,78,0,0.0,0,48,relax_duration_bucket,medium
93,78,0,0.0,0,48,relax_duration_bucket,medium
94,78,0,0.0,0,48,relax_duration_bucket,medium
95,78,0,0.0,0,48,relax_duration_bucket,medium
96,78,0,0.0,0,48,relax_duration_bucket,medium
1,15,0,0.0,0,48,relax_duration_bucket,short
2,15,0,0.0,0,48,relax_duration_bucket,short
3,15,0,0.0,0,48,relax_duration_bucket,short
4,15,0,0.0,0,48,relax_duration_bucket,short
5,15,0,0.0,0,48,relax_duration_bucket,short
6,15,0,0.0,0,48,relax_duration_bucket,short
7,15,0,0.0,0,48,relax_duration_bucket,short
8,15,0,0.0,0,48,relax_duration_bucket,short
9,15,0,0.0,0,48,relax_duration_bucket,short
10,15,0,0.0,0,48,relax_duration_bucket,short
11,15,0,0.0,0,48,relax_duration_bucket,short
12,15,0,0.0,0,48,relax_duration_bucket,short
13,15,0,0.0,0,48,relax_duration_bucket,short
14,15,0,0.0,0,48,relax_duration_bucket,short
15,15,0,0.0,0,48,relax_duration_bucket,short
16,15,0,0.0,0,48,relax_duration_bucket,short
17,15,0,0.0,0,48,relax_duration_bucket,short
18,15,0,0.0,0,48,relax_duration_bucket,short
19,15,0,0.0,0,48,relax_duration_bucket,short
20,15,0,0.0,0,48,relax_duration_bucket,short
21,15,0,0.0,0,48,relax_duration_bucket,short
22,15,0,0.0,0,48,relax_duration_bucket,short
23,15,0,0.0,0,48,relax_duration_bucket,short
24,15,0,0.0,0,48,relax_duration_bucket,short
25,15,0,0.0,0,48,relax_duration_bucket,short
26,15,0,0.0,0,48,relax_duration_bucket,short
27,15,0,0.0,0,48,relax_duration_bucket,short
28,15,0,0.0,0,48,relax_duration_bucket,short
29,15,0,0.0,0,48,relax_duration_bucket,short
30,15,0,0.0,0,48,relax_duration_bucket,short
31,15,0,0.0,0,48,relax_duration_bucket,short
32,15,0,0.0,0,48,relax_duration_bucket,short
33,15,0,0.0,0,48,relax_duration_bucket,short
34,15,0,0.0,0,48,relax_duration_bucket,short
35,15,0,0.0,0,48,relax_duration_bucket,short
36,15,0,0.0,0,48,relax_duration_bucket,short
37,15,0,0.0,0,48,relax_duration_bucket,short
38,15,0,0.0,0,48,relax_duration_bucket,short
39,15,0,0.0,0,48,relax_duration_bucket,short
40,15,0,0.0,0,48,relax_duration_bucket,short
41,15,0,0.0,0,48,relax_duration_bucket,short
42,15,0,0.0,0,48,relax_duration_bucket,short
43,15,0,0.0,0,48,relax_duration_bucket,short
44,15,0,0.0,0,48,relax_duration_bucket,short
45,15,1,0.06666666666666667,0,48,relax_duration_bucket,short
46,14,0,0.0,0,48,relax_duration_bucket,short
47,14,0,0.0,0,48,relax_duration_bucket,short
48,14,0,0.0,0,48,relax_duration_bucket,short
49,14,0,0.0,0,48,relax_duration_bucket,short
50,14,0,0.0,0,48,relax_duration_bucket,short
51,14,0,0.0,0,48,relax_duration_bucket,short
52,14,0,0.0,0,48,relax_duration_bucket,short
53,14,0,0.0,0,48,relax_duration_bucket,short
54,14,0,0.0,0,48,relax_duration_bucket,short
55,14,0,0.0,0,48,relax_duration_bucket,short
56,14,0,0.0,0,48,relax_duration_bucket,short
57,14,0,0.0,0,48,relax_duration_bucket,short
58,14,0,0.0,0,48,relax_duration_bucket,short
59,14,0,0.0,0,48,relax_duration_bucket,short
60,14,0,0.0,0,48,relax_duration_bucket,short
61,14,0,0.0,0,48,relax_duration_bucket,short
62,14,0,0.0,0,48,relax_duration_bucket,short
63,14,0,0.0,0,48,relax_duration_bucket,short
64,14,0,0.0,0,48,relax_duration_bucket,short
65,14,0,0.0,0,48,relax_duration_bucket,short
66,14,0,0.0,0,48,relax_duration_bucket,short
67,14,0,0.0,0,48,relax_duration_bucket,short
68,14,0,0.0,0,48,relax_duration_bucket,short
69,14,0,0.0,0,48,relax_duration_bucket,short
70,14,0,0.0,0,48,relax_duration_bucket,short
71,14,0,0.0,0,48,relax_duration_bucket,short
72,14,0,0.0,0,48,relax_duration_bucket,short
73,14,0,0.0,0,48,relax_duration_bucket,short
74,14,0,0.0,0,48,relax_duration_bucket,short
75,14,0,0.0,0,48,relax_duration_bucket,short
76,14,0,0.0,0,48,relax_duration_bucket,short
77,14,0,0.0,0,48,relax_duration_bucket,short
78,14,0,0.0,0,48,relax_duration_bucket,short
79,14,0,0.0,0,48,relax_duration_bucket,short
80,14,0,0.0,0,48,relax_duration_bucket,short
81,14,0,0.0,0,48,relax_duration_bucket,short
82,14,0,0.0,0,48,relax_duration_bucket,short
83,14,0,0.0,0,48,relax_duration_bucket,short
84,14,0,0.0,0,48,relax_duration_bucket,short
85,14,0,0.0,0,48,relax_duration_bucket,short
86,14,0,0.0,0,48,relax_duration_bucket,short
87,14,0,0.0,0,48,relax_duration_bucket,short
88,14,0,0.0,0,48,relax_duration_bucket,short
89,14,0,0.0,0,48,relax_duration_bucket,short
90,14,0,0.0,0,48,relax_duration_bucket,short
91,14,0,0.0,0,48,relax_duration_bucket,short
92,14,0,0.0,0,48,relax_duration_bucket,short
93,14,0,0.0,0,48,relax_duration_bucket,short
94,14,0,0.0,0,48,relax_duration_bucket,short
95,14,0,0.0,0,48,relax_duration_bucket,short
96,14,0,0.0,0,48,relax_duration_bucket,short
1,37,0,0.0,0,96,prior_shock_severity_q,0
2,37,1,0.02702702702702703,0,96,prior_shock_severity_q,0
3,36,0,0.0,0,96,prior_shock_severity_q,0
4,36,0,0.0,0,96,prior_shock_severity_q,0
5,36,0,0.0,0,96,prior_shock_severity_q,0
6,36,0,0.0,0,96,prior_shock_severity_q,0
7,36,0,0.0,0,96,prior_shock_severity_q,0
8,36,0,0.0,0,96,prior_shock_severity_q,0
9,36,0,0.0,0,96,prior_shock_severity_q,0
10,36,0,0.0,0,96,prior_shock_severity_q,0
11,36,0,0.0,0,96,prior_shock_severity_q,0
12,36,0,0.0,0,96,prior_shock_severity_q,0
13,36,0,0.0,0,96,prior_shock_severity_q,0
14,36,0,0.0,0,96,prior_shock_severity_q,0
15,36,0,0.0,0,96,prior_shock_severity_q,0
16,36,0,0.0,0,96,prior_shock_severity_q,0
17,36,0,0.0,0,96,prior_shock_severity_q,0
18,36,0,0.0,0,96,prior_shock_severity_q,0
19,36,0,0.0,0,96,prior_shock_severity_q,0
20,36,0,0.0,0,96,prior_shock_severity_q,0
21,36,0,0.0,0,96,prior_shock_severity_q,0
22,36,0,0.0,0,96,prior_shock_severity_q,0
23,36,0,0.0,0,96,prior_shock_severity_q,0
24,36,0,0.0,0,96,prior_shock_severity_q,0
25,36,0,0.0,0,96,prior_shock_severity_q,0
26,36,0,0.0,0,96,prior_shock_severity_q,0
27,36,0,0.0,0,96,prior_shock_severity_q,0
28,36,0,0.0,0,96,prior_shock_severity_q,0
29,36,0,0.0,0,96,prior_shock_severity_q,0
30,36,0,0.0,0,96,prior_shock_severity_q,0
31,36,0,0.0,0,96,prior_shock_severity_q,0
32,36,0,0.0,0,96,prior_shock_severity_q,0
33,36,0,0.0,0,96,prior_shock_severity_q,0
34,36,1,0.027777777777777776,0,96,prior_shock_severity_q,0
35,35,2,0.05714285714285714,0,96,prior_shock_severity_q,0
36,33,0,0.0,0,96,prior_shock_severity_q,0
37,33,0,0.0,0,96,prior_shock_severity_q,0
38,33,0,0.0,0,96,prior_shock_severity_q,0
39,33,0,0.0,0,96,prior_shock_severity_q,0
40,33,0,0.0,0,96,prior_shock_severity_q,0
41,33,0,0.0,0,96,prior_shock_severity_q,0
42,33,0,0.0,0,96,prior_shock_severity_q,0
43,33,0,0.0,0,96,prior_shock_severity_q,0
44,33,0,0.0,0,96,prior_shock_severity_q,0
45,33,0,0.0,0,96,prior_shock_severity_q,0
46,33,0,0.0,0,96,prior_shock_severity_q,0
47,33,0,0.0,0,96,prior_shock_severity_q,0
48,33,0,0.0,0,96,prior_shock_severity_q,0
49,33,0,0.0,0,96,prior_shock_severity_q,0
50,33,0,0.0,0,96,prior_shock_severity_q,0
51,33,0,0.0,0,96,prior_shock_severity_q,0
52,33,0,0.0,0,96,prior_shock_severity_q,0
53,33,0,0.0,0,96,prior_shock_severity_q,0
54,33,0,0.0,0,96,prior_shock_severity_q,0
55,33,0,0.0,0,96,prior_shock_severity_q,0
56,33,0,0.0,0,96,prior_shock_severity_q,0
57,33,0,0.0,0,96,prior_shock_severity_q,0
58,33,0,0.0,0,96,prior_shock_severity_q,0
59,33,0,0.0,0,96,prior_shock_severity_q,0
60,33,0,0.0,0,96,prior_shock_severity_q,0
61,33,0,0.0,0,96,prior_shock_severity_q,0
62,33,0,0.0,0,96,prior_shock_severity_q,0
63,33,1,0.030303030303030304,0,96,prior_shock_severity_q,0
64,32,1,0.03125,0,96,prior_shock_severity_q,0
65,31,2,0.06451612903225806,0,96,prior_shock_severity_q,0
66,29,0,0.0,0,96,prior_shock_severity_q,0
67,29,1,0.034482758620689655,0,96,prior_shock_severity_q,0
68,28,0,0.0,0,96,prior_shock_severity_q,0
69,28,0,0.0,0,96,prior_shock_severity_q,0
70,28,0,0.0,0,96,prior_shock_severity_q,0
71,28,0,0.0,0,96,prior_shock_severity_q,0
72,28,0,0.0,0,96,prior_shock_severity_q,0
73,28,0,0.0,0,96,prior_shock_severity_q,0
74,28,0,0.0,0,96,prior_shock_severity_q,0
75,28,0,0.0,0,96,prior_shock_severity_q,0
76,28,0,0.0,0,96,prior_shock_severity_q,0
77,28,0,0.0,0,96,prior_shock_severity_q,0
78,28,0,0.0,0,96,prior_shock_severity_q,0
79,28,0,0.0,0,96,prior_shock_severity_q,0
80,28,0,0.0,0,96,prior_shock_severity_q,0
81,28,0,0.0,0,96,prior_shock_severity_q,0
82,28,0,0.0,0,96,prior_shock_severity_q,0
83,28,0,0.0,0,96,prior_shock_severity_q,0
84,28,0,0.0,0,96,prior_shock_severity_q,0
85,28,0,0.0,0,96,prior_shock_severity_q,0
86,28,0,0.0,0,96,prior_shock_severity_q,0
87,28,0,0.0,0,96,prior_shock_severity_q,0
88,28,0,0.0,0,96,prior_shock_severity_q,0
89,28,0,0.0,0,96,prior_shock_severity_q,0
90,28,0,0.0,0,96,prior_shock_severity_q,0
91,28,0,0.0,0,96,prior_shock_severity_q,0
92,28,0,0.0,0,96,prior_shock_severity_q,0
93,28,0,0.0,0,96,prior_shock_severity_q,0
94,28,0,0.0,0,96,prior_shock_severity_q,0
95,28,0,0.0,0,96,prior_shock_severity_q,0
96,28,0,0.0,0,96,prior_shock_severity_q,0
1,37,0,0.0,0,96,prior_shock_severity_q,1
2,37,0,0.0,0,96,prior_shock_severity_q,1
3,37,0,0.0,0,96,prior_shock_severity_q,1
4,37,0,0.0,0,96,prior_shock_severity_q,1
5,37,0,0.0,0,96,prior_shock_severity_q,1
6,37,0,0.0,0,96,prior_shock_severity_q,1
7,37,0,0.0,0,96,prior_shock_severity_q,1
8,37,0,0.0,0,96,prior_shock_severity_q,1
9,37,0,0.0,0,96,prior_shock_severity_q,1
10,37,0,0.0,0,96,prior_shock_severity_q,1
11,37,0,0.0,0,96,prior_shock_severity_q,1
12,37,0,0.0,0,96,prior_shock_severity_q,1
13,37,0,0.0,0,96,prior_shock_severity_q,1
14,37,0,0.0,0,96,prior_shock_severity_q,1
15,37,0,0.0,0,96,prior_shock_severity_q,1
16,37,1,0.02702702702702703,0,96,prior_shock_severity_q,1
17,36,0,0.0,0,96,prior_shock_severity_q,1
18,36,1,0.027777777777777776,0,96,prior_shock_severity_q,1
19,35,0,0.0,0,96,prior_shock_severity_q,1
20,35,0,0.0,0,96,prior_shock_severity_q,1
21,35,0,0.0,0,96,prior_shock_severity_q,1
22,35,0,0.0,0,96,prior_shock_severity_q,1
23,35,0,0.0,0,96,prior_shock_severity_q,1
24,35,0,0.0,0,96,prior_shock_severity_q,1
25,35,0,0.0,0,96,prior_shock_severity_q,1
26,35,1,0.02857142857142857,0,96,prior_shock_severity_q,1
27,34,0,0.0,0,96,prior_shock_severity_q,1
28,34,0,0.0,0,96,prior_shock_severity_q,1
29,34,0,0.0,0,96,prior_shock_severity_q,1
30,34,0,0.0,0,96,prior_shock_severity_q,1
31,34,0,0.0,0,96,prior_shock_severity_q,1
32,34,0,0.0,0,96,prior_shock_severity_q,1
33,34,1,0.029411764705882353,0,96,prior_shock_severity_q,1
34,33,0,0.0,0,96,prior_shock_severity_q,1
35,33,0,0.0,0,96,prior_shock_severity_q,1
36,33,0,0.0,0,96,prior_shock_severity_q,1
37,33,0,0.0,0,96,prior_shock_severity_q,1
38,33,0,0.0,0,96,prior_shock_severity_q,1
39,33,0,0.0,0,96,prior_shock_severity_q,1
40,33,0,0.0,0,96,prior_shock_severity_q,1
41,33,0,0.0,0,96,prior_shock_severity_q,1
42,33,0,0.0,0,96,prior_shock_severity_q,1
43,33,0,0.0,0,96,prior_shock_severity_q,1
44,33,0,0.0,0,96,prior_shock_severity_q,1
45,33,0,0.0,0,96,prior_shock_severity_q,1
46,33,0,0.0,0,96,prior_shock_severity_q,1
47,33,0,0.0,0,96,prior_shock_severity_q,1
48,33,0,0.0,0,96,prior_shock_severity_q,1
49,33,0,0.0,0,96,prior_shock_severity_q,1
50,33,0,0.0,0,96,prior_shock_severity_q,1
51,33,0,0.0,0,96,prior_shock_severity_q,1
52,33,0,0.0,0,96,prior_shock_severity_q,1
53,33,0,0.0,0,96,prior_shock_severity_q,1
54,33,0,0.0,0,96,prior_shock_severity_q,1
55,33,0,0.0,0,96,prior_shock_severity_q,1
56,33,0,0.0,0,96,prior_shock_severity_q,1
57,33,0,0.0,0,96,prior_shock_severity_q,1
