age,at_risk,hits,hazard,window_x,window_y,slice_type,slice_value
66,88,0,0.0,24,96,session,Asia
67,88,0,0.0,24,96,session,Asia
68,88,0,0.0,24,96,session,Asia
69,88,0,0.0,24,96,session,Asia
70,88,0,0.0,24,96,session,Asia
71,88,0,0.0,24,96,session,Asia
72,88,0,0.0,24,96,session,Asia
73,88,0,0.0,24,96,session,Asia
74,88,0,0.0,24,96,session,Asia
75,88,0,0.0,24,96,session,Asia
76,88,0,0.0,24,96,session,Asia
77,88,0,0.0,24,96,session,Asia
78,88,0,0.0,24,96,session,Asia
79,88,0,0.0,24,96,session,Asia
80,88,0,0.0,24,96,session,Asia
81,88,0,0.0,24,96,session,Asia
82,88,0,0.0,24,96,session,Asia
83,88,0,0.0,24,96,session,Asia
84,88,0,0.0,24,96,session,Asia
85,88,0,0.0,24,96,session,Asia
86,88,0,0.0,24,96,session,Asia
87,88,0,0.0,24,96,session,Asia
88,88,0,0.0,24,96,session,Asia
89,88,0,0.0,24,96,session,Asia
90,88,0,0.0,24,96,session,Asia
91,88,0,0.0,24,96,session,Asia
92,88,0,0.0,24,96,session,Asia
93,88,0,0.0,24,96,session,Asia
94,88,0,0.0,24,96,session,Asia
95,88,0,0.0,24,96,session,Asia
96,88,0,0.0,24,96,session,Asia
1,145,0,0.0,24,96,session,EU
2,145,0,0.0,24,96,session,EU
3,145,0,0.0,24,96,session,EU
4,145,0,0.0,24,96,session,EU
5,145,0,0.0,24,96,session,EU
6,145,1,0.006896551724137931,24,96,session,EU
7,144,1,0.006944444444444444,24,96,session,EU
8,143,0,0.0,24,96,session,EU
9,143,2,0.013986013986013986,24,96,session,EU
10,141,0,0.0,24,96,session,EU
11,141,3,0.02127659574468085,24,96,session,EU
12,138,1,0.007246376811594203,24,96,session,EU
13,137,0,0.0,24,96,session,EU
14,137,0,0.0,24,96,session,EU
15,137,0,0.0,24,96,session,EU
16,137,1,0.0072992700729927005,24,96,session,EU
17,136,0,0.0,24,96,session,EU
18,136,0,0.0,24,96,session,EU
19,136,0,0.0,24,96,session,EU
20,136,0,0.0,24,96,session,EU
21,136,1,0.007352941176470588,24,96,session,EU
22,135,0,0.0,24,96,session,EU
23,135,0,0.0,24,96,session,EU
24,135,0,0.0,24,96,session,EU
25,135,0,0.0,24,96,session,EU
26,135,0,0.0,24,96,session,EU
27,135,0,0.0,24,96,session,EU
28,135,0,0.0,24,96,session,EU
29,135,0,0.0,24,96,session,EU
30,135,0,0.0,24,96,session,EU
31,135,0,0.0,24,96,session,EU
32,135,0,0.0,24,96,session,EU
33,135,1,0.007407407407407408,24,96,session,EU
34,134,0,0.0,24,96,session,EU
35,134,0,0.0,24,96,session,EU
36,134,1,0.007462686567164179,24,96,session,EU
37,133,0,0.0,24,96,session,EU
38,133,0,0.0,24,96,session,EU
39,133,0,0.0,24,96,session,EU
40,133,1,0.007518796992481203,24,96,session,EU
41,132,1,0.007575757575757576,24,96,session,EU
42,131,0,0.0,24,96,session,EU
43,131,0,0.0,24,96,session,EU
44,131,0,0.0,24,96,session,EU
45,131,0,0.0,24,96,session,EU
46,131,0,0.0,24,96,session,EU
47,131,0,0.0,24,96,session,EU
48,131,0,0.0,24,96,session,EU
49,131,0,0.0,24,96,session,EU
50,131,0,0.0,24,96,session,EU
51,131,0,0.0,24,96,session,EU
52,131,0,0.0,24,96,session,EU
53,131,0,0.0,24,96,session,EU
54,131,0,0.0,24,96,session,EU
55,131,0,0.0,24,96,session,EU
56,131,0,0.0,24,96,session,EU
57,131,1,0.007633587786259542,24,96,session,EU
58,130,1,0.007692307692307693,24,96,session,EU
59,129,0,0.0,24,96,session,EU
60,129,0,0.0,24,96,session,EU
61,129,0,0.0,24,96,session,EU
62,129,1,0.007751937984496124,24,96,session,EU
63,128,0,0.0,24,96,session,EU
64,128,0,0.0,24,96,session,EU
65,128,0,0.0,24,96,session,EU
66,128,0,0.0,24,96,session,EU
67,128,0,0.0,24,96,session,EU
68,128,0,0.0,24,96,session,EU
69,128,0,0.0,24,96,session,EU
70,128,0,0.0,24,96,session,EU
71,128,0,0.0,24,96,session,EU
72,128,0,0.0,24,96,session,EU
73,128,0,0.0,24,96,session,EU
74,128,0,0.0,24,96,session,EU
75,128,0,0.0,24,96,session,EU
76,128,0,0.0,24,96,session,EU
77,128,0,0.0,24,96,session,EU
78,128,0,0.0,24,96,session,EU
79,128,0,0.0,24,96,session,EU
80,128,0,0.0,24,96,session,EU
81,128,0,0.0,24,96,session,EU
82,128,0,0.0,24,96,session,EU
83,128,0,0.0,24,96,session,EU
84,128,0,0.0,24,96,session,EU
85,128,0,0.0,24,96,session,EU
86,128,0,0.0,24,96,session,EU
87,128,0,0.0,24,96,session,EU
88,128,0,0.0,24,96,session,EU
89,128,0,0.0,24,96,session,EU
90,128,0,0.0,24,96,session,EU
91,128,0,0.0,24,96,session,EU
92,128,0,0.0,24,96,session,EU
93,128,0,0.0,24,96,session,EU
94,128,0,0.0,24,96,session,EU
95,128,0,0.0,24,96,session,EU
96,128,0,0.0,24,96,session,EU
1,40,0,0.0,24,96,session,US
2,40,2,0.05,24,96,session,US
3,38,0,0.0,24,96,session,US
4,38,0,0.0,24,96,session,US
5,38,0,0.0,24,96,session,US
6,38,0,0.0,24,96,session,US
7,38,0,0.0,24,96,session,US
8,38,0,0.0,24,96,session,US
9,38,0,0.0,24,96,session,US
10,38,0,0.0,24,96,session,US
11,38,0,0.0,24,96,session,US
12,38,0,0.0,24,96,session,US
13,38,0,0.0,24,96,session,US
14,38,0,0.0,24,96,session,US
15,38,0,0.0,24,96,session,US
16,38,0,0.0,24,96,session,US
17,38,0,0.0,24,96,session,US
18,38,0,0.0,24,96,session,US
19,38,0,0.0,24,96,session,US
20,38,0,0.0,24,96,session,US
21,38,0,0.0,24,96,session,US
22,38,0,0.0,24,96,session,US
23,38,0,0.0,24,96,session,US
24,38,0,0.0,24,96,session,US
25,38,0,0.0,24,96,session,US
26,38,0,0.0,24,96,session,US
27,38,0,0.0,24,96,session,US
28,38,0,0.0,24,96,session,US
29,38,0,0.0,24,96,session,US
30,38,0,0.0,24,96,session,US
31,38,0,0.0,24,96,session,US
32,38,0,0.0,24,96,session,US
33,38,0,0.0,24,96,session,US
34,38,0,0.0,24,96,session,US
35,38,0,0.0,24,96,session,US
36,38,0,0.0,24,96,session,US
37,38,0,0.0,24,96,session,US
38,38,0,0.0,24,96,session,US
39,38,0,0.0,24,96,session,US
40,38,0,0.0,24,96,session,US
41,38,0,0.0,24,96,session,US
42,38,0,0.0,24,96,session,US
43,38,0,0.0,24,96,session,US
44,38,0,0.0,24,96,session,US
45,38,0,0.0,24,96,session,US
46,38,0,0.0,24,96,session,US
47,38,0,0.0,24,96,session,US
48,38,0,0.0,24,96,session,US
49,38,0,0.0,24,96,session,US
50,38,0,0.0,24,96,session,US
51,38,0,0.0,24,96,session,US
52,38,0,0.0,24,96,session,US
53,38,0,0.0,24,96,session,US
54,38,0,0.0,24,96,session,US
55,38,0,0.0,24,96,session,US
56,38,0,0.0,24,96,session,US
57,38,0,0.0,24,96,session,US
58,38,0,0.0,24,96,session,US
59,38,0,0.0,24,96,session,US
60,38,0,0.0,24,96,session,US
61,38,0,0.0,24,96,session,US
62,38,0,0.0,24,96,session,US
63,38,0,0.0,24,96,session,US
64,38,0,0.0,24,96,session,US
65,38,0,0.0,24,96,session,US
66,38,0,0.0,24,96,session,US
67,38,0,0.0,24,96,session,US
68,38,0,0.0,24,96,session,US
69,38,0,0.0,24,96,session,US
70,38,0,0.0,24,96,session,US
71,38,0,0.0,24,96,session,US
72,38,0,0.0,24,96,session,US
73,38,0,0.0,24,96,session,US
74,38,0,0.0,24,96,session,US
75,38,0,0.0,24,96,session,US
76,38,0,0.0,24,96,session,US
77,38,0,0.0,24,96,session,US
78,38,0,0.0,24,96,session,US
79,38,0,0.0,24,96,session,US
80,38,0,0.0,24,96,session,US
81,38,0,0.0,24,96,session,US
82,38,0,0.0,24,96,session,US
83,38,0,0.0,24,96,session,US
84,38,0,0.0,24,96,session,US
85,38,0,0.0,24,96,session,US
86,38,0,0.0,24,96,session,US
87,38,0,0.0,24,96,session,US
88,38,0,0.0,24,96,session,US
89,38,0,0.0,24,96,session,US
90,38,0,0.0,24,96,session,US
91,38,0,0.0,24,96,session,US
92,38,0,0.0,24,96,session,US
93,38,0,0.0,24,96,session,US
94,38,0,0.0,24,96,session,US
95,38,0,0.0,24,96,session,US
96,38,0,0.0,24,96,session,US
1,86,0,0.0,24,96,relax_duration_bucket,long
2,86,0,0.0,24,96,relax_duration_bucket,long
3,86,0,0.0,24,96,relax_duration_bucket,long
4,86,0,0.0,24,96,relax_duration_bucket,long
5,86,0,0.0,24,96,relax_duration_bucket,long
6,86,1,0.011627906976744186,24,96,relax_duration_bucket,long
7,85,0,0.0,24,96,relax_duration_bucket,long
8,85,0,0.0,24,96,relax_duration_bucket,long
9,85,1,0.011764705882352941,24,96,relax_duration_bucket,long
10,84,0,0.0,24,96,relax_duration_bucket,long
11,84,0,0.0,24,96,relax_duration_bucket,long
12,84,0,0.0,24,96,relax_duration_bucket,long
13,84,0,0.0,24,96,relax_duration_bucket,long
14,84,0,0.0,24,96,relax_duration_bucket,long
15,84,0,0.0,24,96,relax_duration_bucket,long
16,84,0,0.0,24,96,relax_duration_bucket,long
17,84,0,0.0,24,96,relax_duration_bucket,long
18,84,0,0.0,24,96,relax_duration_bucket,long
19,84,0,0.0,24,96,relax_duration_bucket,long
20,84,0,0.0,24,96,relax_duration_bucket,long
21,84,0,0.0,24,96,relax_duration_bucket,long
22,84,0,0.0,24,96,relax_duration_bucket,long
23,84,0,0.0,24,96,relax_duration_bucket,long
24,84,0,0.0,24,96,relax_duration_bucket,long
25,84,0,0.0,24,96,relax_duration_bucket,long
26,84,0,0.0,24,96,relax_duration_bucket,long
27,84,0,0.0,24,96,relax_duration_bucket,long
28,84,0,0.0,24,96,relax_duration_bucket,long
29,84,0,0.0,24,96,relax_duration_bucket,long
30,84,0,0.0,24,96,relax_duration_bucket,long
31,84,0,0.0,24,96,relax_duration_bucket,long
32,84,0,0.0,24,96,relax_duration_bucket,long
33,84,1,0.011904761904761904,24,96,relax_duration_bucket,long
34,83,1,0.012048192771084338,24,96,relax_duration_bucket,long
35,82,0,0.0,24,96,relax_duration_bucket,long
36,82,0,0.0,24,96,relax_duration_bucket,long
37,82,0,0.0,24,96,relax_duration_bucket,long
38,82,0,0.0,24,96,relax_duration_bucket,long
39,82,0,0.0,24,96,relax_duration_bucket,long
40,82,0,0.0,24,96,relax_duration_bucket,long
41,82,2,0.024390243902439025,24,96,relax_duration_bucket,long
42,80,0,0.0,24,96,relax_duration_bucket,long
43,80,1,0.0125,24,96,relax_duration_bucket,long
44,79,0,0.0,24,96,relax_duration_bucket,long
45,79,1,0.012658227848101266,24,96,relax_duration_bucket,long
46,78,0,0.0,24,96,relax_duration_bucket,long
47,78,1,0.01282051282051282,24,96,relax_duration_bucket,long
48,77,0,0.0,24,96,relax_duration_bucket,long
49,77,0,0.0,24,96,relax_duration_bucket,long
50,77,0,0.0,24,96,relax_duration_bucket,long
51,77,0,0.0,24,96,relax_duration_bucket,long
52,77,0,0.0,24,96,relax_duration_bucket,long
53,77,0,0.0,24,96,relax_duration_bucket,long
54,77,0,0.0,24,96,relax_duration_bucket,long
55,77,0,0.0,24,96,relax_duration_bucket,long
56,77,0,0.0,24,96,relax_duration_bucket,long
57,77,0,0.0,24,96,relax_duration_bucket,long
58,77,1,0.012987012987012988,24,96,relax_duration_bucket,long
59,76,0,0.0,24,96,relax_duration_bucket,long
60,76,0,0.0,24,96,relax_duration_bucket,long
61,76,0,0.0,24,96,relax_duration_bucket,long
62,76,0,0.0,24,96,relax_duration_bucket,long
63,76,0,0.0,24,96,relax_duration_bucket,long
64,76,0,0.0,24,96,relax_duration_bucket,long
65,76,0,0.0,24,96,relax_duration_bucket,long
66,76,0,0.0,24,96,relax_duration_bucket,long
67,76,0,0.0,24,96,relax_duration_bucket,long
68,76,0,0.0,24,96,relax_duration_bucket,long
69,76,0,0.0,24,96,relax_duration_bucket,long
70,76,0,0.0,24,96,relax_duration_bucket,long
71,76,0,0.0,24,96,relax_duration_bucket,long
72,76,0,0.0,24,96,relax_duration_bucket,long
73,76,0,0.0,24,96,relax_duration_bucket,long
74,76,0,0.0,24,96,relax_duration_bucket,long
75,76,0,0.0,24,96,relax_duration_bucket,long
76,76,0,0.0,24,96,relax_duration_bucket,long
77,76,0,0.0,24,96,relax_duration_bucket,long
78,76,0,0.0,24,96,relax_duration_bucket,long
79,76,0,0.0,24,96,relax_duration_bucket,long
80,76,0,0.0,24,96,relax_duration_bucket,long
81,76,0,0.0,24,96,relax_duration_bucket,long
82,76,0,0.0,24,96,relax_duration_bucket,long
83,76,0,0.0,24,96,relax_duration_bucket,long
84,76,0,0.0,24,96,relax_duration_bucket,long
85,76,0,0.0,24,96,relax_duration_bucket,long
86,76,0,0.0,24,96,relax_duration_bucket,long
87,76,0,0.0,24,96,relax_duration_bucket,long
88,76,0,0.0,24,96,relax_duration_bucket,long
89,76,0,0.0,24,96,relax_duration_bucket,long
90,76,0,0.0,24,96,relax_duration_bucket,long
91,76,0,0.0,24,96,relax_duration_bucket,long
92,76,0,0.0,24,96,relax_duration_bucket,long
93,76,0,0.0,24,96,relax_duration_bucket,long
94,76,0,0.0,24,96,relax_duration_bucket,long
95,76,0,0.0,24,96,relax_duration_bucket,long
96,76,0,0.0,24,96,relax_duration_bucket,long
1,175,0,0.0,24,96,relax_duration_bucket,medium
2,175,2,0.011428571428571429,24,96,relax_duration_bucket,medium
3,173,1,0.005780346820809248,24,96,relax_duration_bucket,medium
4,172,0,0.0,24,96,relax_duration_bucket,medium
5,172,0,0.0,24,96,relax_duration_bucket,medium
6,172,0,0.0,24,96,relax_duration_bucket,medium
7,172,1,0.005813953488372093,24,96,relax_duration_bucket,medium
8,171,0,0.0,24,96,relax_duration_bucket,medium
9,171,1,0.005847953216374269,24,96,relax_duration_bucket,medium
10,170,0,0.0,24,96,relax_duration_bucket,medium
11,170,3,0.01764705882352941,24,96,relax_duration_bucket,medium
12,167,1,0.005988023952095809,24,96,relax_duration_bucket,medium
13,166,0,0.0,24,96,relax_duration_bucket,medium
14,166,0,0.0,24,96,relax_duration_bucket,medium
15,166,0,0.0,24,96,relax_duration_bucket,medium
16,166,0,0.0,24,96,relax_duration_bucket,medium
17,166,1,0.006024096385542169,24,96,relax_duration_bucket,medium
18,165,0,0.0,24,96,relax_duration_bucket,medium
19,165,0,0.0,24,96,relax_duration_bucket,medium
20,165,0,0.0,24,96,relax_duration_bucket,medium
21,165,0,0.0,24,96,relax_duration_bucket,medium
22,165,0,0.0,24,96,relax_duration_bucket,medium
23,165,0,0.0,24,96,relax_duration_bucket,medium
24,165,0,0.0,24,96,relax_duration_bucket,medium
25,165,0,0.0,24,96,relax_duration_bucket,medium
26,165,0,0.0,24,96,relax_duration_bucket,medium
27,165,0,0.0,24,96,relax_duration_bucket,medium
28,165,1,0.006060606060606061,24,96,relax_duration_bucket,medium
29,164,0,0.0,24,96,relax_duration_bucket,medium
30,164,0,0.0,24,96,relax_duration_bucket,medium
31,164,0,0.0,24,96,relax_duration_bucket,medium
32,164,0,0.0,24,96,relax_duration_bucket,medium
33,164,0,0.0,24,96,relax_duration_bucket,medium
34,164,0,0.0,24,96,relax_duration_bucket,medium
35,164,0,0.0,24,96,relax_duration_bucket,medium
36,164,1,0.006097560975609756,24,96,relax_duration_bucket,medium
37,163,0,0.0,24,96,relax_duration_bucket,medium
38,163,0,0.0,24,96,relax_duration_bucket,medium
39,163,1,0.006134969325153374,24,96,relax_duration_bucket,medium
40,162,2,0.012345679012345678,24,96,relax_duration_bucket,medium
41,160,1,0.00625,24,96,relax_duration_bucket,medium
42,159,0,0.0,24,96,relax_duration_bucket,medium
43,159,0,0.0,24,96,relax_duration_bucket,medium
44,159,1,0.006289308176100629,24,96,relax_duration_bucket,medium
45,158,0,0.0,24,96,relax_duration_bucket,medium
46,158,0,0.0,24,96,relax_duration_bucket,medium
47,158,2,0.012658227848101266,24,96,relax_duration_bucket,medium
48,156,0,0.0,24,96,relax_duration_bucket,medium
49,156,0,0.0,24,96,relax_duration_bucket,medium
50,156,0,0.0,24,96,relax_duration_bucket,medium
51,156,0,0.0,24,96,relax_duration_bucket,medium
52,156,0,0.0,24,96,relax_duration_bucket,medium
53,156,0,0.0,24,96,relax_duration_bucket,medium
54,156,0,0.0,24,96,relax_duration_bucket,medium
55,156,0,0.0,24,96,relax_duration_bucket,medium
56,156,0,0.0,24,96,relax_duration_bucket,medium
57,156,3,0.019230769230769232,24,96,relax_duration_bucket,medium
58,153,0,0.0,24,96,relax_duration_bucket,medium
59,153,0,0.0,24,96,relax_duration_bucket,medium
60,153,0,0.0,24,96,relax_duration_bucket,medium
61,153,0,0.0,24,96,relax_duration_bucket,medium
62,153,1,0.006535947712418301,24,96,relax_duration_bucket,medium
63,152,0,0.0,24,96,relax_duration_bucket,medium
64,152,0,0.0,24,96,relax_duration_bucket,medium
65,152,0,0.0,24,96,relax_duration_bucket,medium
66,152,0,0.0,24,96,relax_duration_bucket,medium
67,152,0,0.0,24,96,relax_duration_bucket,medium
68,152,0,0.0,24,96,relax_duration_bucket,medium
69,152,0,0.0,24,96,relax_duration_bucket,medium
70,152,0,0.0,24,96,relax_duration_bucket,medium
71,152,0,0.0,24,96,relax_duration_bucket,medium
72,152,0,0.0,24,96,relax_duration_bucket,medium
73,152,0,0.0,24,96,relax_duration_bucket,medium
74,152,0,0.0,24,96,relax_duration_bucket,medium
75,152,0,0.0,24,96,relax_duration_bucket,medium
76,152,0,0.0,24,96,relax_duration_bucket,medium
77,152,0,0.0,24,96,relax_duration_bucket,medium
78,152,0,0.0,24,96,relax_duration_bucket,medium
79,152,0,0.0,24,96,relax_duration_bucket,medium
80,152,0,0.0,24,96,relax_duration_bucket,medium
81,152,0,0.0,24,96,relax_duration_bucket,medium
82,152,0,0.0,24,96,relax_duration_bucket,medium
83,152,0,0.0,24,96,relax_duration_bucket,medium
84,152,0,0.0,24,96,relax_duration_bucket,medium
85,152,0,0.0,24,96,relax_duration_bucket,medium
86,152,0,0.0,24,96,relax_duration_bucket,medium
87,152,0,0.0,24,96,relax_duration_bucket,medium
88,152,0,0.0,24,96,relax_duration_bucket,medium
89,152,0,0.0,24,96,relax_duration_bucket,medium
90,152,0,0.0,24,96,relax_duration_bucket,medium
91,152,0,0.0,24,96,relax_duration_bucket,medium
92,152,0,0.0,24,96,relax_duration_bucket,medium
93,152,0,0.0,24,96,relax_duration_bucket,medium
94,152,0,0.0,24,96,relax_duration_bucket,medium
95,152,0,0.0,24,96,relax_duration_bucket,medium
96,152,0,0.0,24,96,relax_duration_bucket,medium
1,28,0,0.0,24,96,relax_duration_bucket,short
2,28,0,0.0,24,96,relax_duration_bucket,short
3,28,0,0.0,24,96,relax_duration_bucket,short
4,28,0,0.0,24,96,relax_duration_bucket,short
5,28,0,0.0,24,96,relax_duration_bucket,short
6,28,0,0.0,24,96,relax_duration_bucket,short
7,28,0,0.0,24,96,relax_duration_bucket,short
8,28,0,0.0,24,96,relax_duration_bucket,short
9,28,0,0.0,24,96,relax_duration_bucket,short
10,28,0,0.0,24,96,relax_duration_bucket,short
11,28,0,0.0,24,96,relax_duration_bucket,short
12,28,0,0.0,24,96,relax_duration_bucket,short
13,28,0,0.0,24,96,relax_duration_bucket,short
14,28,0,0.0,24,96,relax_duration_bucket,short
15,28,0,0.0,24,96,relax_duration_bucket,short
16,28,1,0.03571428571428571,24,96,relax_duration_bucket,short
17,27,0,0.0,24,96,relax_duration_bucket,short
18,27,0,0.0,24,96,relax_duration_bucket,short
19,27,0,0.0,24,96,relax_duration_bucket,short
20,27,0,0.0,24,96,relax_duration_bucket,short
21,27,1,0.037037037037037035,24,96,relax_duration_bucket,short
22,26,0,0.0,24,96,relax_duration_bucket,short
23,26,0,0.0,24,96,relax_duration_bucket,short
24,26,0,0.0,24,96,relax_duration_bucket,short
25,26,0,0.0,24,96,relax_duration_bucket,short
26,26,0,0.0,24,96,relax_duration_bucket,short
27,26,0,0.0,24,96,relax_duration_bucket,short
28,26,0,0.0,24,96,relax_duration_bucket,short
29,26,0,0.0,24,96,relax_duration_bucket,short
30,26,0,0.0,24,96,relax_duration_bucket,short
31,26,0,0.0,24,96,relax_duration_bucket,short
32,26,0,0.0,24,96,relax_duration_bucket,short
33,26,0,0.0,24,96,relax_duration_bucket,short
34,26,0,0.0,24,96,relax_duration_bucket,short
35,26,0,0.0,24,96,relax_duration_bucket,short
36,26,0,0.0,24,96,relax_duration_bucket,short
37,26,0,0.0,24,96,relax_duration_bucket,short
38,26,0,0.0,24,96,relax_duration_bucket,short
39,26,0,0.0,24,96,relax_duration_bucket,short
40,26,0,0.0,24,96,relax_duration_bucket,short
41,26,0,0.0,24,96,relax_duration_bucket,short
42,26,0,0.0,24,96,relax_duration_bucket,short
43,26,0,0.0,24,96,relax_duration_bucket,short
44,26,0,0.0,24,96,relax_duration_bucket,short
45,26,0,0.0,24,96,relax_duration_bucket,short
46,26,0,0.0,24,96,relax_duration_bucket,short
47,26,0,0.0,24,96,relax_duration_bucket,short
48,26,0,0.0,24,96,relax_duration_bucket,short
49,26,0,0.0,24,96,relax_duration_bucket,short
50,26,0,0.0,24,96,relax_duration_bucket,short
51,26,0,0.0,24,96,relax_duration_bucket,short
52,26,0,0.0,24,96,relax_duration_bucket,short
53,26,0,0.0,24,96,relax_duration_bucket,short
54,26,0,0.0,24,96,relax_duration_bucket,short
55,26,0,0.0,24,96,relax_duration_bucket,short
56,26,0,0.0,24,96,relax_duration_bucket,short
57,26,0,0.0,24,96,relax_duration_bucket,short
58,26,0,0.0,24,96,relax_duration_bucket,short
59,26,0,0.0,24,96,relax_duration_bucket,short
60,26,0,0.0,24,96,relax_duration_bucket,short
61,26,0,0.0,24,96,relax_duration_bucket,short
62,26,0,0.0,24,96,relax_duration_bucket,short
63,26,0,0.0,24,96,relax_duration_bucket,short
64,26,0,0.0,24,96,relax_duration_bucket,short
65,26,0,0.0,24,96,relax_duration_bucket,short
66,26,0,0.0,24,96,relax_duration_bucket,short
67,26,0,0.0,24,96,relax_duration_bucket,short
68,26,0,0.0,24,96,relax_duration_bucket,short
69,26,0,0.0,24,96,relax_duration_bucket,short
70,26,0,0.0,24,96,relax_duration_bucket,short
71,26,0,0.0,24,96,relax_duration_bucket,short
72,26,0,0.0,24,96,relax_duration_bucket,short
73,26,0,0.0,24,96,relax_duration_bucket,short
74,26,0,0.0,24,96,relax_duration_bucket,short
75,26,0,0.0,24,96,relax_duration_bucket,short
76,26,0,0.0,24,96,relax_duration_bucket,short
77,26,0,0.0,24,96,relax_duration_bucket,short
78,26,0,0.0,24,96,relax_duration_bucket,short
79,26,0,0.0,24,96,relax_duration_bucket,short
80,26,0,0.0,24,96,relax_duration_bucket,short
81,26,0,0.0,24,96,relax_duration_bucket,short
82,26,0,0.0,24,96,relax_duration_bucket,short
83,26,0,0.0,24,96,relax_duration_bucket,short
84,26,0,0.0,24,96,relax_duration_bucket,short
85,26,0,0.0,24,96,relax_duration_bucket,short
86,26,0,0.0,24,96,relax_duration_bucket,short
87,26,0,0.0,24,96,relax_duration_bucket,short
88,26,0,0.0,24,96,relax_duration_bucket,short
89,26,0,0.0,24,96,relax_duration_bucket,short
90,26,0,0.0,24,96,relax_duration_bucket,short
91,26,0,0.0,24,96,relax_duration_bucket,short
92,26,0,0.0,24,96,relax_duration_bucket,short
93,26,0,0.0,24,96,relax_duration_bucket,short
94,26,0,0.0,24,96,relax_duration_bucket,short
95,26,0,0.0,24,96,relax_duration_bucket,short
96,26,0,0.0,24,96,relax_duration_bucket,short
1,73,0,0.0,48,144,prior_shock_severity_q,0
2,73,0,0.0,48,144,prior_shock_severity_q,0
3,73,0,0.0,48,144,prior_shock_severity_q,0
4,73,0,0.0,48,144,prior_shock_severity_q,0
5,73,0,0.0,48,144,prior_shock_severity_q,0
6,73,0,0.0,48,144,prior_shock_severity_q,0
7,73,0,0.0,48,144,prior_shock_severity_q,0
8,73,0,0.0,48,144,prior_shock_severity_q,0
9,73,0,0.0,48,144,prior_shock_severity_q,0
10,73,0,0.0,48,144,prior_shock_severity_q,0
11,73,2,0.0273972602739726,48,144,prior_shock_severity_q,0
12,71,0,0.0,48,144,prior_shock_severity_q,0
13,71,0,0.0,48,144,prior_shock_severity_q,0
14,71,0,0.0,48,144,prior_shock_severity_q,0
15,71,1,0.014084507042253521,48,144,prior_shock_severity_q,0
16,70,1,0.014285714285714285,48,144,prior_shock_severity_q,0
17,69,2,0.028985507246376812,48,144,prior_shock_severity_q,0
18,67,0,0.0,48,144,prior_shock_severity_q,0
19,67,1,0.014925373134328358,48,144,prior_shock_severity_q,0
20,66,0,0.0,48,144,prior_shock_severity_q,0
21,66,0,0.0,48,144,prior_shock_severity_q,0
22,66,0,0.0,48,144,prior_shock_severity_q,0
23,66,0,0.0,48,144,prior_shock_severity_q,0
24,66,0,0.0,48,144,prior_shock_severity_q,0
25,66,0,0.0,48,144,prior_shock_severity_q,0
26,66,0,0.0,48,144,prior_shock_severity_q,0
27,66,0,0.0,48,144,prior_shock_severity_q,0
28,66,0,0.0,48,144,prior_shock_severity_q,0
29,66,0,0.0,48,144,prior_shock_severity_q,0
30,66,0,0.0,48,144,prior_shock_severity_q,0
31,66,0,0.0,48,144,prior_shock_severity_q,0
32,66,0,0.0,48,144,prior_shock_severity_q,0
33,66,1,0.015151515151515152,48,144,prior_shock_severity_q,0
34,65,1,0.015384615384615385,48,144,prior_shock_severity_q,0
35,64,0,0.0,48,144,prior_shock_severity_q,0
36,64,0,0.0,48,144,prior_shock_severity_q,0
37,64,0,0.0,48,144,prior_shock_severity_q,0
38,64,1,0.015625,48,144,prior_shock_severity_q,0
39,63,0,0.0,48,144,prior_shock_severity_q,0
40,63,0,0.0,48,144,prior_shock_severity_q,0
41,63,0,0.0,48,144,prior_shock_severity_q,0
42,63,0,0.0,48,144,prior_shock_severity_q,0
43,63,0,0.0,48,144,prior_shock_severity_q,0
44,63,0,0.0,48,144,prior_shock_severity_q,0
45,63,0,0.0,48,144,prior_shock_severity_q,0
46,63,0,0.0,48,144,prior_shock_severity_q,0
47,63,0,0.0,48,144,prior_shock_severity_q,0
48,63,0,0.0,48,144,prior_shock_severity_q,0
49,63,0,0.0,48,144,prior_shock_severity_q,0
50,63,0,0.0,48,144,prior_shock_severity_q,0
51,63,0,0.0,48,144,prior_shock_severity_q,0
52,63,0,0.0,48,144,prior_shock_severity_q,0
53,63,0,0.0,48,144,prior_shock_severity_q,0
54,63,0,0.0,48,144,prior_shock_severity_q,0
55,63,0,0.0,48,144,prior_shock_severity_q,0
56,63,0,0.0,48,144,prior_shock_severity_q,0
57,63,0,0.0,48,144,prior_shock_severity_q,0
58,63,0,0.0,48,144,prior_shock_severity_q,0
59,63,0,0.0,48,144,prior_shock_severity_q,0
60,63,0,0.0,48,144,prior_shock_severity_q,0
61,63,0,0.0,48,144,prior_shock_severity_q,0
62,63,0,0.0,48,144,prior_shock_severity_q,0
63,63,0,0.0,48,144,prior_shock_severity_q,0
64,63,0,0.0,48,144,prior_shock_severity_q,0
65,63,0,0.0,48,144,prior_shock_severity_q,0
66,63,0,0.0,48,144,prior_shock_severity_q,0
67,63,0,0.0,48,144,prior_shock_severity_q,0
68,63,0,0.0,48,144,prior_shock_severity_q,0
69,63,1,0.015873015873015872,48,144,prior_shock_severity_q,0
70,62,0,0.0,48,144,prior_shock_severity_q,0
71,62,1,0.016129032258064516,48,144,prior_shock_severity_q,0
72,61,0,0.0,48,144,prior_shock_severity_q,0
